character_id,canonical_name,japanese_name,romanized_name,official_english_name,origin,residence,debut_episodes_id,debut_manga_id,affiliations,status,age_at_death,height_cm,blood_type,devil_fruit,devil_fruit_type,birthday,liveaction_portrayal,name_meaning
1231,Charlotte Bassquarte,シャーロット・バスカルテ,Shārotto Basukarute,Charlotte Bassquarte (Viz);Charlotte Basskarte (WT100),,,830.0,860.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,January 23rd,,
1232,Charlotte Anana,シャーロット・アナナ,Shārotto Anana,Charlotte Anana,,,809.0,845.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,April 17th,,
1233,Charlotte Basans,シャーロット・バサンズ,Shārotto Basanzu,Charlotte Basans,,,832.0,862.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,,,
1234,Charlotte Angel,シャーロット・エンゼル,Shārotto Enzeru,Charlotte Angel,Grand Line (On a boat),Totto Land,830.0,860.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,February 28th,,
1235,Decuplets,10つ子達,Juttsugo-tachi,Decuplets,,,809.0,845.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,December 2nd,,
1236,Saint Charlos,チャルロス聖,Charurosu Sei,Saint Charlos (VIZ);Saint Charloss (Funimation),Red Line (Mary Geoise),Mary Geoise,393.0,499.0,World Government,Alive,,230.0,XF,,,June 1st,,
1237,Charlotte Amande,シャーロット・アマンド,Shārotto Amando,Charlotte Amande,,Nuts Island,786.0,827.0,Charlotte Family; Big Mom Pirates,Alive,,,,,,December 10th,,
1238,Chappu,チャップ,Chappu,,,Deul Kingdom,777.0,823.0,Levely,Alive,,,,,,,,
1239,Chao,チャオ,Chao,Chao,,,671.0,738.0,Tontatta Kingdom; SMILE Factory (former)Straw Hat Grand Fleet,Alive,,,,,,,,
1240,Chaka,"Inu Inu no Mi, Model: Jackal",Chaka,Chaka,Grand Line (Arabasta Kingdom),,91.0,155.0,Arabasta Kingdom,Alive,,213.0,S,Dog-Dog Fruit,Zoan,April 26th,,Dog
1241,Chappe,チャッペ,Chappe,Chappe,,,593.0,668.0,Caesar Clown,Alive,,,,,,,,
1242,Chabo,チャボ,Chabo,Chabo,East Blue (Conomi Islands),Gosa Village (former);  Cocoyasi Village,31.0,69.0,Nojiko's mikan farm,Alive,,,,,,June 14th,,
1243,Browndros Beardriguez,チャドロス・ヒゲリゲス,Chadorosu Higerigesu,Browndros Beardriguez,Grand Line,,490.0,581.0,"Caesar Clown (defected), Centaur Patrol Unit (defected); Brownbeard Pirates (disbanded)",Alive,,691.0,S,,,February 3rd,,
1244,CB Gallant,CB（シービー）ギャラン,Shībī Gyaran,CB Gallant,,,959.0,966.0,Roger Pirates,Unknown,,,,,,,,
1245,Cavendish,キャベンディッシュ,Kyabendisshu,Cavendish,Grand Line (Bourgeois Kingdom),Bourgeois Kingdom (former),632.0,704.0,Beautiful Pirates; Straw Hat Grand Fleet; Bourgeois Kingdom,Alive,,208.0,XF,,,August 31st,,
1246,Sēza,セーザ,Sēza,,,Ilisia Kingdom,777.0,823.0,Levely,Alive,,,,,,,,
1247,Cerberus,ケルベロス,Keruberosu,Cerberus,,,339.0,444.0,Thriller Bark Pirates,Deceased,,,,,,November 29th,,
1248,Catarina Devon,"Inu Inu no Mi, Model: Kyubi no Kitsune",Katarīna Debon,Catarina Devon;Catalina Devon (Chapter 538)*,South Blue,,484.0,575.0,Blackbeard Pirates; Impel Down (former),Alive,,361.0,F,Dog-Dog Fruit,Mythical Zoan,March 29th,,Dog
1249,Catacombo,カタコンボ,Katakonbo,Catacombo,,Sabaody Archipelago,522.0,602.0,Marines,Alive,,,,,,,,
1250,Carne,カルネ,Karune,Carne,East Blue,,21.0,45.0,Baratie,Alive,,171.0,S,,,February 9th,,
1251,Carmel,Soru Soru no Mi,Karumeru,Carmel,West Blue,Elbaf (former)Whole Cake Island,831.0,861.0,Underworld; Sheep's House,Deceased,80.0,185.0,S,Soul-Soul Fruit,Paramecia,December 21st,,Soul
1252,Carrot,キャロット,Kyarotto,Carrot,Grand Line (Mokomo Dukedom),Zou,753.0,804.0,"Mokomo Dukedom, Inuarashi Musketeer Squad; Ninja-Pirate-Mink-Samurai Alliance (disbanded)",Alive,,161.0,F,,,May 24th,,
1253,Caribou,Numa Numa no Mi,Karibū,Caribou,North Blue,,519.0,600.0,"Caribou Pirates; Fake Straw Hat Crew (former, temporary)",Alive,,228.0,XF,Swamp-Swamp Fruit,Logia,July 4th,,Swamp
1254,Capone Pez,カポネ・ペッツ,Kapone Pettsu,Capone Pez,,,795.0,834.0,Fire Tank Pirates; Charlotte Family,Alive,,,,,,January 22nd,,
1255,Capote,カポーティ,Kapōti,Capote,,,209.0,306.0,Foxy Pirates,Alive,,,,,,May 1st,,
1256,Kyandī,キャンディー,Kyandī,,Grand Line,,,510.0,Candy Pirates,Unknown,,,,,,June 14th,,
1257,Cans,キャンズ,Kyanzu,Cans,,,,569.0,Ally of the Whitebeard Pirates,Alive,,,,,,,,
1258,Capone Bege,Shiro Shiro no Mi,Kapone Bejji,Capone Bege,West Blue,,392.0,498.0,Fire Tank Pirates; Big Mom Pirates (former),Alive,,166.0,S,Castle-Castle Fruit,Paramecia,January 17th,,Castle
1259,Cancer,キャンサー,Kyansā,Cancer,,,151.0,96.0,Marines,Alive,,,,,,,,
1260,Kandre,カンドレ,Kandore,Kandre,,,466.0,557.0,Marines,Alive,,,,,,May 19th,,
1261,Camel,キャメル,Kyameru,Camel,,,621.0,695.0,Blackbeard Pirates; Kuzan,Alive,,,,,,,,
1262,Camie,ケイミー,Keimī,Camie,"Grand Line (Ryugu Kingdom, Fish-Man Island)",Mermaid Cove (Coral Hill),385.0,195.0,"Takoyaki 8, Mermaid Cafe",Alive,,197.0,X,,,November 3rd,,
1263,Caiman Lady,カイマンレディ,Kaiman Redi,Caiman Lady,,,1020.0,1004.0,Beasts Pirates,Alive,,,,Caiman SMILE,Artificial Zoan,,,
1264,Byron,バイロン,Bairon,Byron,West Blue,Toroa,395.0,501.0,,Alive,,192.0,,,,December 18th,,
1265,Cabaji,カバジ,Kabaji,Cabaji,East Blue,Karai Bari Island,7.0,9.0,"Cross Guild; Buggy and Alvida Alliance, Buggy Pirates",Alive,,208.0,X,,,September 8th,Sven Ruygrok,
1266,Busshiri,ブッシリ,Busshiri,Busshiri,,,275.0,391.0,Ohara Archaeologists,Deceased,,,,,,,,
1267,Bushon,ブション,Bushon,Bushon,,,251.0,361.0,,Alive,,,,,,,,
1268,Caesar Clown,Gasu Gasu no Mi,Shīzā Kuraun,Caesar Clown,Grand Line,Punk Hazard (Third Research Institute)(former),581.0,658.0,Germa Kingdom; NEO MADS; Fire Tank Pirates (former); Donquixote Pirates (former); Marines and World Government (former); MADS (former),Alive,,309.0,X,Gas-Gas Fruit,Logia,April 9th,,Gas
1269,Bunny Joe,バニー・ジョー,Banī Jō,Bunny Joe,,,455.0,546.0,Revolutionary Army,Alive,,,,,,,,
1270,Bunbuku,"Inu Inu no Mi, Model: Tanuki",Bunbuku-kun,Bunbuku,,"Amigasa Village, Wano Country",894.0,911.0,,Alive,,,,Dog-Dog Fruit,Zoan,,,Raccoon Dog
1271,Bulldog,ブルドッグ,Burudoggu,Bulldog,,Sorbet Kingdom,,1099.0,,Alive,,,,,,,,
1272,Building Snake,ビルディング・スネイク,Birudingu Suneiku,Building Snake,,,4.0,41.0,Red Hair Pirates,Alive,,,,,,,,
1273,Bungoh,ブン業,Bungō,Bungoh,,Wano Country (Ebisu Town),921.0,928.0,,Alive,,,,,,,,
1274,Buffalo,Guru Guru no Mi,Baffarō,Buffalo,North Blue,Spider Miles (former); Dressrosa (former),618.0,692.0,Donquixote Pirates,Alive,,696.0,F,Spin-Spin Fruit,Paramecia,April 8th,,Sound of rotating
1275,Buckingham Stussy,ミス・バッキンガム・ステューシー,Misu Bakkingamu Sutyūshī,Buckingham Stussy,Grand Line,,752.0,802.0,Rocks Pirates (former); MADS (former),Alive,,68.0,S,,,April 12th,,
1276,Oinkchuck,ブヒチャック,Buhichakku,Oinkchuck,,,340.0,446.0,Thriller Bark Pirates,Deceased,,,,,,,,
1277,Buchi,ブチ,Buchi,ButchieBuchi (WT100),East Blue,,13.0,31.0,Black Cat Pirates,Alive,,216.0,X,,,February 7th,Albert Pretorius,
1278,Bouche,ブッシュ,Busshu,Bouche,,,852.0,880.0,WCI 31; Big Mom Pirates,Alive,,,,,,,,
1279,Bubblegum,バブルガム,Baburugamu,Bubblegum,,,1054.0,1029.0,Kid Pirates,Unknown,,,,,,,,
1280,Buggy,Bara Bara no Mi,Bagī,Buggy,Grand Line,Karai Bari Island;Orange Town (former),4.0,9.0,Cross Guild;Buggy's Delivery; (Unknown status)?Buggy Pirates;Buggy and Alvida Alliance;Four Emperors;Seven Warlords of the Sea; (former);Roger Pirates; (former);Impel Down (former),Alive,,192.0,F,Chop-Chop Fruit,Paramecia,August 8th,Jeff Ward,Scattered; in pieces
1281,Brontosaurus,ブロントザウルス,Burontozaurusu,Brontosaurus,Grand Line (Little Garden),Little Garden,,115.0,,Deceased,,,,,,November 19th,,
1282,Brook,Yomi Yomi no Mi,Burukku,Brook,West Blue,"Florian Triangle (former); Namakura Island (former, temporary)",337.0,442.0,Straw Hat Pirates;Straw Hat Grand Fleet;Rumbar Pirates (former);Ninja-Pirate-Mink-Samurai Alliance (disbanded),Alive,,266.0,X,Revive-Revive Fruit,Paramecia,April 3rd,,Resurrection
1283,Broggy,ブロギー,Burogī,Broggy;Brogy (Odex),Grand Line (Elbaf),ElbafLittle Garden (former),71.0,115.0,Giant Warrior Pirates,Alive,,2130.0,F,,,February 1st,,
1284,Brocca,ブロッカ,Burokka,Brocca,,,470.0,561.0,Whitebeard Pirates,Alive,,,,,,,,
1285,Brandnew,ブランニュー,Buran'nyū,Brandnew (FUNimation and Crunchyroll Simulcast; Formerly Viz); Brannew (Current Viz Manga),Grand Line,,45.0,96.0,Marines,Alive,,190.0,X,,,September 3rd,,
1286,Briscola,ブリスコラ,Burisukora,Briscola,,,982.0,993.0,Beasts Pirates,Alive,,,,Gorilla SMILE,Artificial Zoan,,,
1287,Braham,ブラハム,Burahamu,Braham,Sky Islands (Skypiea),,163.0,249.0,Shandia; God's Guards,Alive,,179.0,X,,,October 10th,,
1288,Boogie,ブギ,Bugi,Boogie,,,1065.0,1038.0,Kid Pirates,Unknown,,,,,,,,
1289,Super Spot-Billed Duck Troops,超カルガモ部隊,Chō Karugamo Butai,Supersonic Duck SquadronSuper Spot-Billed Duck Troops (OPCG),,,,,,,,,,,,,,
1290,Boodle,ブードル,Būdoru,Boodle,East Blue (Organ Islands),Orange Town,6.0,12.0,,Alive,,172.0,F,,,January 16th,Lindsay Reardon,
1291,Borsalino,Pika Pika no Mi,Borusarīno,Borsalino,North Blue,,398.0,504.0,Marines,Alive,,302.0,XF,Glint-Glint Fruit,Logia,November 23rd,,Glimmer or Light
1292,Bongoh,凡ゴウ,Bongō,Bongoh,,Wano Country (Ebisu Town),921.0,928.0,,Alive,,,,,,,,
1293,Bonk Punch,ボンク・パンチ,Bonku Panchi,Bonk Punch,,,4.0,1.0,Red Hair Pirates,Alive,,,,,,,,
1294,Bomba,ボンバ,Bonba,Bomba,,,641.0,711.0,Tontatta Kingdom; Tontatta Pirates; Straw Hat Grand Fleet,Alive,,,,,,August 14th,,
1295,Bobomba,ボボンバ,Bobonba,Bobomba,,,641.0,711.0,Tontatta Kingdom; Straw Hat Grand Fleet (Tontatta Pirates),Alive,,,,,,,,
1296,Boo,ブー,Bū,Boo,,Kano Country,632.0,704.0,Happo Navy; Chinjao Family; Straw Hat Grand Fleet,Alive,,,,,,August 20th,,
1297,Bogard,ボガード,Bogādo,Bogard,,,68.0,92.0,,Alive,,,,,,,Armand Aucamp,
1298,Bobby Funk,ボビー・ファンク,Bobī Fanku,Bobby Funk,Grand Line (Mogaro Kingdom),,632.0,704.0,Mogaro Kingdom,Alive,,320.0,X,,,February 19th,,
1299,Bonba,ボンバ,Bonba,,,,589.0,652.0,Marines; G-5,Alive,,,,,,,,
1300,Bobbin,ボビン,Bobin,Bobbin,,Whole Cake Island,571.0,651.0,Big Mom Pirates,Unknown,,,,,,,,
1301,Boa Sandersonia,"Hebi Hebi no Mi, Model: Anaconda",Boa Sandāsonia,Boa Sandersonia,Calm Belt (Amazon Lily),Amazon LilyMary Geoise (former),409.0,516.0,Kuja (Kuja Pirates),Alive,,453.0,S,Snake-Snake Fruit Anaconda Model,Zoan,September 3rd,,Snake
1302,Bluemarine,ブルマリン,Burumarin,Bluemarine,,,959.0,967.0,Roger Pirates,Unknown,,,,,,,,
1303,Boa Marigold,"Hebi Hebi no Mi, Model: King Cobra",Boa Marīgōrudo,Boa Marigold,Calm Belt (Amazon Lily),Amazon LilyMary Geoise (former),409.0,516.0,Kuja (Kuja Pirates),Alive,,432.0,S,Snake-Snake Fruit King Cobra Model,Zoan,September 5th,,Snake
1304,Brew,ブリュー,Buryū,Brew,,,470.0,561.0,Whitebeard Pirates,Alive,,,,,,,,
1305,Boa Hancock,Mero Mero no Mi,Boa Hankokku,Boa Hancock,Calm Belt (Amazon Lily),Amazon LilyMary Geoise (former),409.0,516.0,Kuja (Kuja Pirates);Seven Warlords of the Sea (former),Alive,,191.0,S,Love-Love Fruit,Paramecia,September 2nd,,Fall in Love
1306,Bluejam,ブルージャム,Burūjamu,Bluejam,East Blue (Goa Kingdom),,494.0,584.0,Bluejam Pirates,Unknown,,261.0,X,,,February 16th,,
1307,Blueno,Doa Doa no Mi,Burūno,Blueno,North Blue,,230.0,325.0,CP0; CP9 (former),Alive,,258.0,X,Door-Door Fruit,Paramecia,April 20th,,Door
1308,Bluegrass,Nori Nori no Mi,Burūgurasu,Bluegrass,,,,1089.0,Marines,Alive,,,,Ride-Ride Fruit,Paramecia,,,Ride
1309,Bluefan,ブルーファン,Burūfan,Bluefan,Calm Belt (Amazon Lily),Amazon Lily,410.0,516.0,Kuja; Kuja Pirates,Alive,,,,,,July 11th,,
1310,Blenheim,ブレンハイム,Burenhaimu,Blenheim,Grand Line,,461.0,553.0,Whitebeard Pirates,Alive,,,,,,August 6th,,
1311,Blue Gilly,ブルー・ギリー,Burū Girī,Blue Gilly (Viz);Bluegilly (WT100),Grand Line,,636.0,706.0,Ideo Pirates; Straw Hat Grand Fleet,Alive,,314.0,S,,,November 27th,,
1312,Blamenco,Poke Poke no Mi,Buramenko,Blamenco,South Blue,,461.0,553.0,Whitebeard Pirates,Alive,,,,Pocket-Pocket Fruit,Paramecia,February 5th,,Pocket
1313,Belladonna,ベラドンナ,Beradonna,Belladonna,Calm Belt (Amazon Lily),Amazon Lily,408.0,514.0,Kuja,Alive,,,,,,October 26th,,
1314,Belo Betty,Kobu Kobu no Mi,Bero Beti,Belo Betty,East Blue,Baltigo (former); Momoiro Island,880.0,904.0,Revolutionary Army (East Army),Alive,,196.0,XF,Pump-Pump Fruit,Paramecia,June 15th,,Encouragement
1315,Blondie,ブロンディ,Burondi,Blondie,,,468.0,558.0,Subordinate of the Whitebeard Pirates,Alive,,,,,,February 6th,,
1316,Bekori,ベコリ,Bekori,Bekori,,Sorbet Kingdom,,1097.0,,Unknown,,,,,,,,
1317,Beer VI,ビール6世,Bīru Rokusei,Beer VI,,Roshwan Kingdom,777.0,823.0,,Alive,,,,,,,,
1318,Bat-Man,バットマン,Battoman,Bat-Man (Viz)Batman (Funimation),,,900.0,914.0,Beasts Pirates,Alive,,,,Bat SMILE,Artificial Zoan,,,
1319,Baxcon,バクスコン,Bakusukon,Baxcon,,,648.0,718.0,Tontatta Kingdom Scouting Unit; Tontatta Pirates; Straw Hat Grand Fleet,Alive,,,,,,,,
1320,Bastille,バスティーユ,Basutīyu,Bastille,Grand Line,,462.0,553.0,Marines,Alive,,291.0,F,,,July 14th,,
1321,Bacchy,バッチー,Batchī,Bacchy,East Blue,,20.0,43.0,,Unknown,,,,,,July 1st,,
1322,Basilisk,バシリスク,Bashirisuku,Basilisk,West Blue,,425.0,528.0,"World Government, Impel Down",Alive,,,,,,,,
1323,Basil Hawkins,Wara Wara no Mi,Bajiru Hōkinsu,Basil Hawkins,North Blue,,392.0,498.0,Hawkins Pirates; Beasts Pirates,Unknown,,210.0,S,Straw-Straw Fruit,Paramecia,September 9th,,Straw
1324,Bartolomeo,Bari Bari no Mi,Barutoromeo,Bartolomeo,East Blue,,633.0,705.0,Barto Club; his own Mafia Family (former); Straw Hat Grand Fleet,Alive,,220.0,X,Barrier-Barrier Fruit,Paramecia,October 6th,,Barrier
1325,Barry,バリー,Barī,Barry,,,461.0,552.0,Spade Pirates,Alive,,,,,,,,
1326,Bartholomew Kuma,Nikyu Nikyu no Mi,Bāsoromyū Kuma,Bartholomew Kuma,South Blue (Sorbet Kingdom),"Sorbet Kingdom (former); Baltigo (former); Egghead (former, temporary); Mary Geoise (former); Sabaody Archipelago (former, temporary)",151.0,233.0,Revolutionary Army;Freedom Fighters (former);Seven Warlords of the Sea (former);Sorbet Kingdom (former),Alive,,689.0,X,Paw-Paw Fruit,Paramecia,February 9th,,Paw
1327,Bariete,バリエテ,Bariete,Bariete,,Zou,753.0,804.0,Mokomo Dukedom (Recon Squad); Ninja-Pirate-Mink-Samurai Alliance,Alive,,,,,,,,
1328,Bancro,バンクロ,Bankuro,Bancro,,,959.0,967.0,Roger Pirates,Unknown,,,,,,,,
1329,Banzaburo,番三郎,Banzaburō,Banzaburo,,Wano Country,960.0,960.0,Kozuki Family,Deceased,,,,,,,,
1330,"Gyoro, Nin, Bao","ギョロ, ニン, バオ","Gyoro, Nin, Bao","Gyoro, Nin, Bao",,,343.0,449.0,Thriller Bark Pirates,Deceased,,,,,,,,
1331,Bao Huang,バオファン,Baofan,Bao Huang,,,985.0,979.0,Beasts Pirates,Alive,,,,Flying Squirrel SMILE,Artificial Zoan,,,
1332,Bankina,バンキーナ,Bankīna,Bankina (WT100);Banchina (Live-Action Series),East Blue (Syrup Village),,17.0,41.0,,Deceased,,,,,,December 17th,Chanté Grainger,
1333,Bunchi,バンチ,Banchi,Bunchi (Viz)Bunch (WT100),West Blue,,67.0,114.0,Baroque Works,Alive,,,,,,,,
1334,Ban Dodeshine,バン・ドデシネ,Ban Dodeshine,,East Blue,Frauce Kingdom,777.0,823.0,Levely,Alive,,,,,,,,
1335,Banshee,バンシー,Banshī,Banshee,,,461.0,552.0,Spade Pirates,Alive,,,,,,,,
1336,Bacura,バキュラ,Bakyura,"Bacura (Viz, FUNimation),Bakula (FUNimation subtitles)",Calm Belt (Amazon Lily),Amazon Lily,410.0,516.0,Kuja,Alive,,,,,,November 29th,,
1337,Baggaly,バガリー,Bagarī,Baggaly,,,489.0,561.0,Whitebeard Pirates,Alive,,,,,,,,
1338,Baby 5,Buki Buki no Mi,Bebī Faibu,Baby 5Baby Five (WT100),North Blue,Kuen Village (former); Spider Miles (former); Dressrosa (former); Kano Country,608.0,682.0,Happo Navy; Chinjao Family; Straw Hat Grand Fleet; Donquixote Pirates (defected),Alive,,181.0,XF,Arms-Arms Fruit,Paramecia,May 15th,,Weapon
1339,Bazeko,バケゾー,Bakezō,Bazeko,,,594.0,668.0,Marines; G-5,Alive,,,,,,,,
1340,Babe,ベーブ,Bēbu,Babe,Grand Line,,103.0,160.0,New Spiders Cafe; Baroque Works (former),Alive,,218.0,F,,,June 19th,,
1341,Babanuki,ババヌキ,Babanuki,Babanuki,,,930.0,934.0,Beasts Pirates; Tama,Alive,,,,Elephant SMILE,Artificial Zoan,,,
1342,Azuki,あずき,Azuki,,,"Ebisu Town, Wano Country",936.0,940.0,,Alive,,,,,,,,
1343,Attach,アタッチ,Atatchi,Attach,,,321.0,436.0,World Economy News Paper; Marines Photography Department (former),Unknown,,,,,,,,
1344,Atmos,アトモス,Atomosu,Atmos,West Blue,,461.0,553.0,Whitebeard Pirates,Alive,,,,,,March 19th,,
1345,Atagoyama,アタゴ山,Atagoyama,,,Wano Country (Bakura Town),902.0,915.0,,Alive,,,,,,,,
1346,Avalo Pizarro,Shima Shima no Mi,Abaro Pisaro,Avalo Pizarro,North Blue,,484.0,575.0,Blackbeard Pirates; Impel Down (former),Alive,,505.0,X,Isle-Isle Fruit,Paramecia,September 30th,,Island
1347,Atlas,暴（アトラス）,Atorasu,Atlas,,Egghead,1091.0,1062.0,Marines (SSG),Alive,,,,,,,,
1348,Eiyess Emmar,エーエスエ・ムアール,Ēesue Muāru,Eiyess Emmar,,South Blue,,,Marines,Alive,,,,,,,,
1349,Aswa,アスワ,Asuwa,Aswa,,Arabasta,100.0,163.0,Neutral civilian,Unknown,,,,,,,,
1350,Ashura Doji,アシュラ童子,Ashura Dōji,Ashura Doji,Grand Line (Wano Country),Wano Country (Kuri: Mt. Atama),910.0,920.0,Mt. Atama Thieves; Kozuki Family; Nine Red Scabbards,Deceased,56.0,544.0,X,,,April 10th,,
1351,Asashichi,麻七,Asashichi,,,Wano Country (Flower Capital),924.0,930.0,,Alive,,,,,,,,
1352,Aruyūtayan Gosei,アルユータヤン五世,Aruyūtayan Gosei,,North Blue,,189.0,292.0,Lvneel Kingdom,Deceased,,,,,,,,
1353,Arthur,アーサー,Āsā,Arthur,,,,556.0,Whitebeard Pirates,Alive,,,,,,,,
1354,Kicking Claw Force,ツメゲリ部隊,Tsumegeri Butai,Kicking Claw Force; Elite Alabastian Royal Guards,,,120.0,196.0,Arabasta Kingdom,Deceased,,,,,,,,
1355,Peekatha Krotch,アレモ・ガンミー,Aremo Ganmī,Peekatha Krotch,,,636.0,707.0,Corrida Colosseum,Alive,,,,,,,,
1356,Arlong,アーロン,Āron,Arlong,"Grand Line (Ryugu Kingdom, Fish-Man Island)",Fish-Man District (former) Arlong Park (former),31.0,69.0,Arlong Pirates; Sun Pirates (former); Impel Down (former),Alive,,263.0,F,,,May 3rd,McKinley Belcher III,
1357,Heercomes Dasun,アサヒジャー,Asahijā,Heercomes Dasun,,,375.0,483.0,Marines,Alive,,,,,,,,
1358,Aramaki,Mori Mori no Mi,Aramaki,Aramaki,,,882.0,905.0,Marines,Alive,,,,Woods-Woods Fruit,Logia,,,Forest
1359,Aphelandra,アフェランドラ,Aferandora,Aphelandra,Calm Belt (Amazon Lily),Amazon Lily,408.0,514.0,Kuja; Kuja Pirates,Alive,,,,,,August 1st,,
1360,Antonio,アントニオ,Antonio,Antonio,,Sabaody Archipelago,391.0,497.0,Antonio's Graman,Alive,,,,,,January 21st,,
1361,Ankoro,アンコロ,Ankoro,Ankoro,,,525.0,606.0,Flying Pirates,Alive,,,,,,November 23rd,,
1362,Anjo,アンジョウ,Anjō,Anjo,East Blue,,,1.0,,Alive,,,,,,January 1st,,
1363,Andre,アンドレ,Andore,Andre,,,479.0,558.0,Whitebeard Pirates,Alive,,,,,,May 19th,,
1364,Ratherby Seifer,アン・ゼンガイーナ,An Zengaīna,Ratherby Seifer,Grand Line,,425.0,528.0,,Alive,,,,,,January 31st,,
1365,Amadob,アマドブ,Amadobu,Amadob,,,467.0,558.0,Ally of the Whitebeard Pirates,Alive,,,,,,June 20th,,
1366,Alpha,アルファ,Arufa,Alpha,,,,1100.0,CP8,Unknown,,,,,,,,
1367,Alpaca-Man,アルパカマン,Arupakaman,Alpaca-Man,,,929.0,934.0,Beasts Pirates,Alive,,,,Alpaca SMILE,Artificial Zoan,,,
1368,Amazon,アマゾン,Amazon,Amazon,Grand Line (Skypiea),Skypiea,153.0,238.0,Wagomuland,Alive,,120.0,X,,,August 4th,,
1369,Alvida,Sube Sube no Mi,Arubida,Alvida,East Blue,Karai Bari Island; Goat Island (former),1.0,2.0,"Cross Guild; Buggy's Delivery, Buggy and Alvida Alliance; Buggy Pirates (Acting Captain, temporarily); Alvida Pirates (formerly)",Alive,,198.0,S,Slip-Slip Fruit,Paramecia,March 14th (Beauty Day),Ilia Isorelýs Paulino,"Smooth, fat in cells, young and slippery"
1370,Baskerville,バスカビル,Basukabiru,Baskerville,Grand Line,,267.0,379.0,World Government (Enies Lobby),Unknown,,512.0,Bas: XAnd: XFKerville: F,,,Bas: March 30thAnd: March 31stKerville: April 1st,,
1371,Alice,アリーチェ,Arīche,Alice,,,381.0,487.0,Galley-La Company,Alive,,,,,,,,
1372,Ally,アリー,Arī,Ally,,,583.0,658.0,,Alive,,,,,,,,
1373,Albion,アルビオン,Arubion,Albion,,,519.0,600.0,Fake Straw Hat Crew (Former); His own crew,Alive,,,,,,November 9th,,
1374,Aladdin,アラディン,Aradin,Aladdin,Grand Line (Ryugu Kingdom),,540.0,620.0,Sun Pirates; Ryugu Kingdom (former),Alive,,627.0,XF,,,January 31st,,
1375,Aisa,アイサ,Aisa,Aisa,Sky Islands (Skypiea),,161.0,249.0,Shandia; Wagomuland,Alive,,140.0,F,,,January 3rd,,
1376,Uweshall Notpass,アケヘンデ,Akehende,Uweshall Notpass,,,451.0,548.0,,Alive,,,,,,,,
1377,Dumas Fayes,アッホ・ヅラコ,Ahho Zurako,Dumas Fayes,,"Goa Kingdom, Dawn Island",501.0,587.0,Goa Kingdom (High Town),Alive,,,,,,,,
1378,Akudai Kanzaburō,悪代カン三郎,Akudai Kanzaburō,,,Wano Country (Flower Capital),918.0,926.0,,Alive,,,,,,,,
1379,Ahiru,あひる,Ahiru,Ahiru,,Baltigo (former); Momoiro Island,883.0,905.0,Revolutionary Army,Alive,,,,,,,,
1380,Akumai,アクマイ,Akumai,Akumai,Grand Line,,78.0,129.0,Baroque Works,Alive,,,,,,December 27th,,
1381,Dumas Regal IX,アッホ・デスネン9世,Ahho Desunen Kyūsei,Dumas Regal IX,,,501.0,587.0,Goa Kingdom (High Town),Alive,,,,,,,,
