card_id,card_code,card_art_variant,card_name,character_id,card_rarity,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_image,card_banned,is_character_card
OP01-094-3,OP01-094,3,Kaido (Parallel),783.0,SR,Purple,OP01,12000.0,10.0,,"[On Play] DON!! −6 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Animal Kingdom Pirates} type, K.O. all Characters other than this Character.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-094_p3.png?250502,0,True
OP01-108-1,OP01-108,1,Hitokiri Kamazo (Parallel),742.0,UC,Purple,OP01,5000.0,4.0,1000.0,[On K.O.] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-108_p1.png?250502,0,True
OP01-120-4,OP01-120,4,Shanks (Parallel),290.0,SEC,Red,OP01,10000.0,9.0,,[Rush] (This card can attack on the turn in which it is played.)[When Attacking] Your opponent cannot activate a [Blocker] Character that has 2000 or less power during this battle.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-120_p4.png?250502,0,True
OP02-029-2,OP02-029,2,Carrot (Parallel),1252.0,R,Green,OP02,5000.0,5.0,2000.0,[End of Your Turn] Set up to 1 of your DON!! cards as active.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-029_p2.png?250502,0,True
OP02-034-3,OP02-034,3,Tony Tony.Chopper (Parallel),175.0,UC,Green,OP02,2000.0,2.0,2000.0,[DON!! x1] [When Attacking] Rest up to 1 of your opponent's Characters with a cost of 2 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-034_p3.png?250502,0,True
OP02-035-1,OP02-035,1,Trafalgar Law (Parallel),169.0,C,Green,OP02,3000.0,2.0,1000.0,[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may return this Character to the owner's hand: Play up to 1 Character with a cost of 3 from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-035_p1.png?250502,0,True
OP02-059-2,OP02-059,2,Boa Hancock (Parallel),1305.0,UC,Blue,OP02,5000.0,4.0,1000.0,"[When Attacking] Draw 1 card and trash 1 card from your hand. Then, trash up to 3 cards from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-059_p2.png?250502,0,True
OP02-063-1,OP02-063,1,Mr.1(Daz.Bonez),1102.0,UC,Blue,OP02,1000.0,1.0,1000.0,[On Play] Add up to 1 blue Event card with a cost of 1 from your trash to your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-063_p1.png?250502,0,True
OP02-096-3,OP02-096,3,Kuzan (Parallel),685.0,SR,Black,OP02,5000.0,4.0,,[On Play] Draw 1 card.[When Attacking] Give up to 1 of your opponent's Characters −4 cost during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-096_p3.png?250502,0,True
OP02-098-1,OP02-098,1,Koby (Parallel),730.0,R,Black,OP02,4000.0,3.0,1000.0,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-098_p1.png?250502,0,True
OP02-098-3,OP02-098,3,Koby (Parallel),730.0,R,Black,OP02,4000.0,3.0,1000.0,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-098_p3.png?250502,0,True
OP02-099-4,OP02-099,4,Sakazuki (Parallel),337.0,SR,Black,OP02,7000.0,6.0,,[On Play] You may trash 1 card from your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-099_p4.png?250502,0,True
OP02-105-3,OP02-105,3,Tashigi (Parallel),200.0,C,Black,OP02,5000.0,3.0,,[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −3 cost during this turn.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-105_p3.png?250502,0,True
OP02-108-2,OP02-108,2,Donquixote Rosinante (Parallel),1068.0,C,Black,OP02,2000.0,2.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-108_p2.png?250502,0,True
OP02-114-3,OP02-114,3,Borsalino (Parallel),1291.0,SR,Black,OP02,5000.0,4.0,1000.0,"[Opponent's Turn] This Character gains +1000 power and cannot be K.O.'d by effects.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-114_p3.png?250502,0,True
OP03-033-1,OP03-033,1,Hatchan (Parallel),907.0,UC,Green,OP03,4000.0,4.0,2000.0,-,"[Trigger] If your Leader has the {East Blue} type, play this card.",https://en.onepiece-cardgame.com/images/cardlist/card/OP03-033_p1.png?250502,0,True
OP03-044-1,OP03-044,1,Kaya (Parallel),759.0,R,Blue,OP03,,1.0,2000.0,[On Play] Draw 2 cards and trash 2 cards from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-044_p1.png?250502,0,True
OP03-044-2,OP03-044,2,Kaya (Parallel),759.0,R,Blue,OP03,,1.0,2000.0,[On Play] Draw 2 cards and trash 2 cards from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-044_p2.png?250502,0,True
OP03-088-1,OP03-088,1,Fukurou (Parallel),1007.0,UC,Black,OP03,3000.0,3.0,1000.0,"This Character cannot be K.O.'d by effects.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-088_p1.png?250502,0,True
OP03-089-1,OP03-089,1,Brannew (Parallel),1285.0,R,Black,OP03,3000.0,2.0,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Navy} type card other than [Brannew] and add it to your hand. Then, trash the rest.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-089_p1.png?250502,0,True
OP03-102-1,OP03-102,1,Sanji (Parallel),326.0,R,Yellow,OP03,3000.0,2.0,2000.0,[DON!! x2] [When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 card from the top of your deck to the top of your Life cards.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-102_p1.png?250502,0,True
OP03-112-2,OP03-112,2,Charlotte Pudding (Parallel),1170.0,R,Yellow,OP03,2000.0,1.0,1000.0,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or {Big Mom Pirates} type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-112_p2.png?250502,0,True
OP03-112-3,OP03-112,3,Charlotte Pudding (Parallel),1170.0,R,Yellow,OP03,2000.0,1.0,1000.0,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 [Sanji] or {Big Mom Pirates} type card other than [Charlotte Pudding] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-112_p3.png?250502,0,True
OP03-116-1,OP03-116,1,Shirahoshi (Parallel),272.0,UC,Yellow,OP03,,5.0,1000.0,[On Play] Draw 3 cards and trash 2 cards from your hand.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p1.png?250502,0,True
OP03-116-4,OP03-116,4,Shirahoshi,272.0,UC,Yellow,OP03,,5.0,1000.0,[On Play] Draw 3 cards and trash 2 cards from your hand.,[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p4.png?250502,0,True
OP03-123-2,OP03-123,2,Charlotte Katakuri (Parallel),1200.0,SEC,Yellow,OP03,8000.0,8.0,,[On Play] Add up to 1 Character with a cost of 8 or less to the top or bottom of the owner's Life cards face-up.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p2.png?250502,0,True
OP04-010-1,OP04-010,1,Tony Tony.Chopper (Parallel),175.0,C,Red,OP04,4000.0,3.0,1000.0,[On Play] Play up to 1 {Animal} type Character card with 3000 power or less from your hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-010_p1.png?250502,0,True
OP04-083-3,OP04-083,3,Sabo (Parallel),343.0,SR,Black,OP04,6000.0,5.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083_p3.png?250502,0,True
OP04-092-1,OP04-092,1,Rebecca,383.0,R,Black,OP04,2000.0,1.0,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Dressrosa} type card other than [Rebecca] and add it to your hand. Then, trash the rest.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092_p1.png?250502,0,True
OP04-092-2,OP04-092,2,Rebecca,383.0,R,Black,OP04,2000.0,1.0,1000.0,"[On Play] Look at 3 cards from the top of your deck; reveal up to 1 {Dressrosa} type card other than [Rebecca] and add it to your hand. Then, trash the rest.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-092_p2.png?250502,0,True
OP04-112-2,OP04-112,2,Yamato (Parallel),88.0,SR,Yellow,OP04,9000.0,9.0,,"[On Play] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the total of your and your opponent's Life cards. Then, if you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-112_p2.png?250502,0,True
OP05-036-1,OP05-036,1,Monet,563.0,UC,Green,OP05,1000.0,3.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Block] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-036_p1.png?250502,0,True
OP05-037-1,OP05-037,1,Because the Side of Justice Will Be Whichever Side Wins!!,,R,Green,OP05,,,,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-037_p1.png?250502,0,False
OP05-037-2,OP05-037,2,Because the Side of Justice Will Be Whichever Side Wins!!,,R,Green,OP05,,,,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-037_p2.png?250502,0,False
OP05-060-2,OP05-060,2,Monkey.D.Luffy (Parallel),558.0,L,Purple,OP05,5000.0,,,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-060_p2.png?250502,0,True
OP05-067-2,OP05-067,2,Zoro-Juurou (Parallel),357.0,R,Purple,OP05,4000.0,3.0,1000.0,"[When Attacking] If you have 3 or less Life cards, add up to 1 DON!! card from your DON!! deck and set it as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-067_p2.png?250502,0,True
OP05-086-1,OP05-086,1,Nefeltari Vivi,509.0,R,Black,OP05,1000.0,1.0,1000.0,"If you have 10 or more cards in your trash, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-086_p1.png?250502,0,True
OP05-091-3,OP05-091,3,Rebecca,383.0,SR,Black,OP05,,4.0,1000.0,"[Blocker][On Play] Add up to 1 black Character card with a cost of 3 to 7 other than [Rebecca] from your trash to your hand. Then, play up to 1 black Character card with a cost of 3 or less from your hand rested.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-091_p3.png?250502,0,True
OP05-098-2,OP05-098,2,Enel (Parallel),1041.0,L,Yellow,OP05,5000.0,,,"[Opponent's Turn] [Once Per Turn] When your number of Life cards becomes 0, add 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-098_p2.png?250502,0,True
OP05-106-1,OP05-106,1,Shura (Parallel),267.0,R,Yellow,OP05,2000.0,2.0,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Sky Island} type card other than [Shura] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Play this card.,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-106_p1.png?250502,0,True
OP06-047-1,OP06-047,1,Charlotte Pudding,1170.0,R,Blue,OP06,4000.0,4.0,1000.0,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-047_p1.png?250502,0,True
OP06-047-2,OP06-047,2,Charlotte Pudding,1170.0,R,Blue,OP06,4000.0,4.0,1000.0,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-047_p2.png?250502,0,True
OP06-051-1,OP06-051,1,Tsuru,158.0,R,Blue,OP06,4000.0,5.0,2000.0,[On Play] You may trash 2 cards from your hand: Your opponent returns 1 of their Characters to the owner's hand.,,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-051_p1.png?250502,0,True
OP06-063-1,OP06-063,1,Vinsmoke Sora,118.0,UC,Purple,OP06,,1.0,2000.0,"[On Play] You may trash 1 card from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 {The Vinsmoke Family} type Character card with 4000 power or less from your trash to your hand.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-063_p1.png?250502,0,True
OP06-069-2,OP06-069,2,Vinsmoke Reiju (Parallel),117.0,SR,Purple,OP06,5000.0,4.0,1000.0,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you have 5 or less cards in your hand, draw 2 cards.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-069_p2.png?250502,0,True
OP06-076-1,OP06-076,1,Hitokiri Kamazo,742.0,UC,Purple,OP06,5000.0,4.0,2000.0,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-076_p1.png?250502,0,True
OP06-093-2,OP06-093,2,Perona (Parallel),434.0,SR,Black,OP06,5000.0,4.0,2000.0,"[On Play] If your opponent has 5 or more cards in their hand, choose one:• Your opponent trashes 1 card from their hand.• Give up to 1 of your opponent's Characters −3 cost during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-093_p2.png?250502,0,True
OP06-101-3,OP06-101,3,O-Nami (Parallel),515.0,R,Yellow,OP06,3000.0,2.0,1000.0,"[On Play] Up to 1 of your Leader or Character cards gains [Banish] during this turn.(When this card deals damage, the target card is trashed without activating its Trigger.)",[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-101_p3.png?250502,0,True
OP06-110-3,OP06-110,3,Nekomamushi,504.0,UC,Yellow,OP06,5000.0,4.0,1000.0,[DON!! x2] This Character can also attack your opponent's active Characters.,"[Trigger] If your opponent has 3 or less Life cards, play this card.",https://en.onepiece-cardgame.com/images/cardlist/card/OP06-110_p3.png?250502,0,True
OP07-021-2,OP07-021,2,Urouge,138.0,R,Green,OP07,5000.0,4.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] Set up to 1 of your DON!! cards as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-021_p2.png?250502,0,True
OP07-021-3,OP07-021,3,Urouge,138.0,R,Green,OP07,5000.0,4.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] Set up to 1 of your DON!! cards as active.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-021_p3.png?250502,0,True
OP07-053-1,OP07-053,1,Portgas.D.Ace (Parallel),416.0,R,Blue,OP07,6000.0,5.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p1.png?250502,0,True
OP07-053-2,OP07-053,2,Portgas.D.Ace (Parallel),416.0,R,Blue,OP07,6000.0,5.0,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-053_p2.png?250502,0,True
OP07-080-1,OP07-080,1,Kaku,776.0,R,Black,OP07,5000.0,4.0,2000.0,"[On Play] You may place 2 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Give up to 1 of your opponent's Characters −3 cost during this turn.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-080_p1.png?250502,0,True
OP07-091-1,OP07-091,1,Monkey.D.Luffy,558.0,R,Black,OP07,6000.0,5.0,1000.0,"[When Attacking] Trash up to 1 of your opponent's Characters with a cost of 2 or less. Then, place any number of Character cards with a cost of 4 or more from your trash at the bottom of your deck in any order. This Character gains +1000 power during this turn for every 3 cards placed at the bottom of your deck.",,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-091_p1.png?250502,0,True
